timestamp,bid,ask,volume
1609459230943711,4498.75,4499.75,34
1609459230945984,4499.50,4499.50,22
1609459230954479,4499.00,4499.50,20
1609459230964183,4499.00,4500.00,34
1609459230966289,4499.00,4499.50,1
1609459230968604,4499.00,4499.00,2
1609459230973588,4499.00,4499.00,1
1609459230974998,4498.75,4499.25,20
1609459230978414,4499.00,4499.50,6
1609459230981739,4499.00,4500.00,59
1609459230984986,4499.50,4500.00,27
1609459230988543,4499.50,4500.00,89
1609459230991833,4500.00,4500.00,2
1609459230992451,4499.75,4500.25,45
1609459230996298,4499.50,4500.00,6
1609459230996357,4500.00,4500.00,86
1609459230997092,4499.50,4500.00,148
1609459231002596,4499.50,4500.00,20
1609459231012429,4499.75,4500.25,2
1609459231016200,4499.50,4500.00,12
1609459231023467,4499.50,4500.00,73
1609459231029921,4499.00,4500.00,1
1609459231031271,4499.00,4499.50,50
1609459231039790,4498.50,4499.50,100
1609459231049163,4499.00,4499.00,59
1609459231053365,4499.00,4499.50,102
1609459231056975,4498.50,4499.50,307
1609459231057571,4499.00,4499.50,146
1609459231061578,4498.75,4499.25,34
1609459231064901,4498.75,4499.25,17
1609459231067187,4498.50,4499.00,6
1609459231072241,4498.50,4498.50,13
1609459231078929,4498.50,4499.00,1
1609459231080631,4498.50,4499.00,32
1609459231082242,4498.50,4499.00,101
1609459231084295,4498.50,4499.00,158
1609459231090999,4499.00,4499.00,37
1609459231096857,4498.50,4499.00,25
1609459231099503,4498.50,4499.00,44
1609459231102519,4498.50,4499.00,36
1609459231110955,4498.25,4498.75,10
1609459231117461,4498.00,4498.50,84
1609459231120231,4497.50,4498.50,46
1609459231129042,4498.00,4498.50,17
1609459231138606,4498.00,4498.00,38
1609459231140828,4497.75,4498.25,32
1609459231143324,4497.50,4498.50,90
1609459231149553,4497.50,4498.00,10
1609459231158680,4497.50,4498.00,1
1609459231159161,4497.50,4498.50,141
1609459231163928,4497.50,4498.00,111
1609459231170278,4497.50,4498.00,10
1609459231171425,4498.00,4498.00,157
1609459231177201,4498.00,4498.50,4
1609459231185932,4498.00,4498.50,92
1609459231190985,4498.00,4498.50,103
1609459231196901,4498.50,4498.50,46
1609459231201192,4498.00,4498.50,9
1609459231208520,4498.00,4498.50,21
1609459231216107,4498.25,4498.75,51
1609459231218422,4498.50,4498.50,5
1609459231220879,4498.50,4498.50,51
1609459231227293,4498.50,4499.00,16
1609459231236659,4499.00,4499.00,54
1609459231246502,4498.50,4499.50,8
1609459231249600,4499.00,4499.00,6
1609459231258789,4498.50,4499.00,2
1609459231266957,4498.50,4499.00,7
1609459231271245,4498.50,4499.50,52
1609459231278184,4498.50,4499.00,42
1609459231284140,4498.00,4499.00,66
1609459231288864,4498.50,4499.00,19
1609459231290372,4498.75,4499.25,18
1609459231300163,4499.00,4499.00,75
1609459231308291,4498.50,4499.00,39
1609459231316368,4499.00,4499.00,18
1609459231322474,4498.50,4499.00,3
1609459231328714,4498.50,4499.00,184
1609459231335577,4498.50,4499.00,11
1609459231339963,4498.50,4499.00,41
1609459231343710,4498.50,4499.00,53
1609459231350739,4498.50,4499.00,89
1609459231354276,4498.50,4499.00,17
1609459231359408,4498.50,4498.50,54
1609459231366957,4498.25,4498.75,1
1609459231375279,4498.50,4499.00,8
1609459231381973,4498.75,4499.25,12
1609459231386099,4498.50,4499.50,65
1609459231395882,4498.50,4499.50,1
1609459231396272,4499.00,4499.50,19
1609459231397249,4499.00,4499.50,45
1609459231405966,4499.00,4499.00,65
1609459231406101,4498.50,4499.00,9
1609459231415989,4498.75,4499.25,59
1609459231423310,4498.50,4499.00,118
1609459231432982,4498.50,4499.00,127
1609459231433061,4498.00,4499.00,3
1609459231435318,4498.00,4499.00,5
1609459231435948,4498.25,4498.75,50
1609459231440862,4498.50,4499.00,10
1609459231450076,4498.50,4498.50,12
1609459231451137,4498.00,4498.50,15
1609459231454947,4498.25,4498.75,48
1609459231460364,4498.00,4498.50,64
1609459231462012,4498.00,4498.00,21
1609459231462491,4497.50,4498.00,25
1609459231465517,4497.50,4498.50,8
1609459231472630,4498.00,4498.50,10
1609459231478266,4498.00,4498.00,22
1609459231481927,4497.75,4498.25,56
1609459231487638,4497.25,4498.25,15
1609459231494706,4497.75,4498.25,86
1609459231496031,4498.00,4498.00,4
1609459231501019,4498.00,4498.00,70
1609459231504623,4497.75,4498.25,128
1609459231511470,4497.50,4498.00,93
1609459231518282,4497.50,4498.00,14
1609459231519847,4498.00,4498.00,4
1609459231525049,4498.00,4498.50,27
1609459231527782,4498.50,4498.50,5
1609459231534734,4498.00,4498.50,6
1609459231541977,4498.00,4498.50,48
1609459231542948,4498.00,4498.50,46
1609459231550018,4497.75,4498.25,13
1609459231559811,4498.00,4498.00,68
1609459231560783,4498.00,4498.00,20
1609459231570453,4497.50,4498.50,6
1609459231577315,4497.75,4498.25,5
1609459231580154,4498.00,4498.50,76
1609459231588855,4498.25,4498.75,1
1609459231597082,4498.00,4499.00,53
1609459231599577,4498.00,4498.50,84
1609459231606143,4498.00,4498.00,56
1609459231615203,4497.50,4498.00,5
1609459231619387,4497.50,4497.50,23
1609459231625590,4497.25,4497.75,3
1609459231631017,4497.00,4497.50,16
1609459231635257,4497.00,4497.00,95
1609459231638585,4497.00,4497.00,107
1609459231644689,4496.50,4497.00,108
1609459231647258,4496.50,4497.00,33
1609459231649015,4496.50,4497.00,57
1609459231650895,4496.50,4497.50,46
1609459231657282,4496.75,4497.75,82
1609459231664687,4497.00,4497.00,5
1609459231671689,4496.50,4497.00,68
1609459231679938,4496.50,4497.00,8
1609459231681543,4496.50,4497.00,41
1609459231682781,4497.00,4497.00,56
1609459231689911,4497.00,4497.50,1
1609459231692155,4497.00,4497.50,33
1609459231699398,4497.00,4497.50,45
1609459231700725,4497.00,4497.50,14
1609459231705932,4496.50,4497.50,9
1609459231708078,4497.00,4497.50,82
1609459231712077,4497.00,4497.50,1
1609459231715568,4497.50,4497.50,21
1609459231716474,4497.00,4497.50,25
1609459231722972,4496.75,4497.25,2
1609459231723112,4496.75,4497.25,11
1609459231729799,4497.00,4497.00,21
1609459231730927,4496.75,4497.25,13
1609459231737874,4497.00,4497.00,3
1609459231741865,4497.00,4497.50,29
1609459231743040,4496.75,4497.25,5
1609459231747047,4496.50,4497.00,39
1609459231749664,4496.50,4496.50,38
1609459231758625,4496.00,4496.50,9
1609459231767640,4496.25,4496.75,3
1609459231773977,4496.25,4496.75,50
1609459231777619,4496.50,4496.50,38
1609459231779028,4496.25,4496.75,232
1609459231785261,4496.50,4496.50,35
1609459231790279,4496.50,4496.50,10
1609459231790980,4496.00,4496.50,14
1609459231792614,4496.00,4497.00,122
1609459231800098,4496.00,4496.50,41
1609459231800550,4496.25,4496.75,90
1609459231805804,4496.00,4496.50,1
1609459231811888,4496.00,4496.00,75
1609459231813207,4495.75,4496.25,18
1609459231817460,4496.00,4496.50,31
1609459231823939,4496.00,4496.50,6
1609459231826988,4496.00,4496.50,13
1609459231834298,4496.00,4497.00,58
1609459231842507,4496.25,4496.75,93
1609459231846448,4496.50,4496.50,7
1609459231853030,4496.50,4497.00,74
1609459231861942,4496.50,4496.50,22
1609459231865342,4496.50,4496.50,93
1609459231873940,4496.50,4496.50,246
1609459231876658,4496.50,4497.00,53
1609459231881388,4496.25,4497.25,17
1609459231887794,4497.00,4497.00,27
1609459231891373,4496.25,4497.25,5
1609459231898862,4496.50,4497.00,17
1609459231900538,4496.50,4497.00,12
1609459231910385,4496.50,4497.00,27
1609459231917196,4496.50,4496.50,14
1609459231922328,4496.00,4497.00,24
1609459231930693,4496.50,4497.00,12
1609459231939724,4496.25,4497.25,1
1609459231944284,4496.50,4497.00,46
1609459231948017,4496.50,4497.00,92
1609459231953662,4496.50,4497.00,151
1609459231963392,4496.25,4496.75,32
1609459231964337,4496.25,4496.75,16
1609459231965053,4496.50,4497.00,67
1609459231967432,4496.50,4497.00,30
1609459231969534,4496.50,4497.00,6
1609459231972690,4496.25,4496.75,29
1609459231982249,4496.50,4497.00,52
1609459231990121,4496.50,4497.00,47
1609459231998652,4496.50,4497.00,32
1609459232003320,4496.50,4497.00,45
1609459232008493,4496.00,4497.00,5
1609459232010529,4496.00,4496.50,26
1609459232016030,4496.50,4496.50,66
1609459232025089,4496.25,4496.75,263
1609459232025244,4496.50,4496.50,49
1609459232030379,4496.50,4496.50,249
1609459232033658,4496.50,4497.00,30
1609459232039664,4497.00,4497.00,9
1609459232046454,4496.50,4497.00,46
1609459232050025,4496.50,4497.00,3
1609459232059429,4497.00,4497.00,95
1609459232069096,4496.50,4497.50,2
1609459232077787,4497.00,4497.50,2
1609459232081182,4497.00,4497.50,3
1609459232089272,4497.00,4497.50,59
1609459232091155,4497.00,4497.50,58
1609459232098063,4497.00,4498.00,13
1609459232105767,4497.25,4497.75,15
1609459232106368,4497.50,4498.00,58
1609459232107291,4497.25,4497.75,45
1609459232112139,4497.25,4497.75,35
1609459232117739,4497.00,4498.00,85
1609459232121580,4497.00,4498.00,39
1609459232123607,4497.00,4497.50,355
1609459232127176,4497.00,4497.50,120
1609459232132780,4496.50,4497.50,3
1609459232142614,4497.00,4497.50,40
1609459232143708,4497.00,4497.50,116
1609459232147871,4497.00,4498.00,114
1609459232149613,4497.25,4498.25,61
1609459232156262,4498.00,4498.00,39
1609459232160084,4498.00,4498.00,14
1609459232163491,4498.00,4498.50,19
1609459232165029,4498.00,4498.50,2
1609459232169000,4497.75,4498.25,31
1609459232175553,4497.75,4498.25,74
1609459232176309,4498.00,4498.00,54
1609459232182246,4498.00,4498.50,31
1609459232186794,4498.50,4498.50,210
1609459232196713,4498.50,4499.00,30
1609459232199797,4498.50,4499.00,130
1609459232206655,4498.50,4499.00,104
1609459232210191,4499.00,4499.00,136
1609459232217611,4498.50,4499.00,6
1609459232221320,4498.50,4499.50,61
1609459232224274,4498.75,4499.25,51
1609459232228704,4498.50,4499.00,105
1609459232232465,4499.00,4499.00,55
1609459232236490,4498.50,4499.00,18
1609459232236727,4498.25,4498.75,52
1609459232241807,4498.00,4498.50,71
1609459232250864,4498.50,4498.50,55
1609459232251369,4498.00,4498.50,82
1609459232257396,4497.75,4498.25,28
1609459232263148,4498.00,4498.50,6
1609459232271582,4498.00,4498.50,20
1609459232276071,4497.50,4498.50,16
1609459232281133,4498.00,4498.00,38
1609459232282198,4498.00,4498.50,19
1609459232284398,4498.00,4498.50,4
1609459232285313,4498.00,4498.50,24
1609459232286560,4498.00,4498.50,3
1609459232289831,4498.00,4498.50,15
1609459232299300,4498.00,4498.50,50
1609459232302160,4498.00,4498.00,24
1609459232311714,4497.50,4498.50,45
1609459232314465,4498.00,4498.00,38
1609459232315994,4498.00,4498.00,3
1609459232324871,4498.00,4498.50,56
1609459232328648,4498.50,4498.50,16
1609459232331086,4498.00,4498.50,55
1609459232339481,4498.50,4498.50,10
1609459232344395,4498.25,4498.75,13
1609459232348297,4498.00,4498.50,5
1609459232356929,4498.00,4498.50,14
1609459232357540,4498.00,4498.50,22
1609459232362259,4498.00,4498.00,41
1609459232368546,4498.00,4498.50,40
1609459232374175,4498.00,4498.00,20
1609459232374531,4498.00,4498.00,182
1609459232383697,4497.50,4498.50,82
1609459232389812,4497.50,4498.50,127
1609459232389948,4497.50,4498.00,117
1609459232396862,4497.50,4497.50,45
1609459232404568,4497.50,4497.50,30
1609459232413571,4497.50,4497.50,71
1609459232423217,4497.50,4497.50,35
1609459232430678,4497.00,4497.50,16
1609459232437264,4497.00,4497.50,28
1609459232444637,4497.00,4497.50,14
1609459232444906,4497.00,4497.50,60
1609459232445271,4497.00,4498.00,28
1609459232446115,4497.00,4497.50,29
1609459232447460,4496.50,4497.50,12
1609459232456039,4496.25,4497.25,62
1609459232463380,4496.50,4496.50,88
1609459232470243,4496.50,4496.50,52
1609459232471498,4496.25,4496.75,143
1609459232473070,4496.25,4496.75,15
1609459232476031,4496.00,4496.50,174
1609459232482060,4496.00,4496.50,28
1609459232490533,4496.00,4496.50,242
1609459232495092,4496.00,4496.50,51
1609459232501793,4496.00,4496.50,78
1609459232505551,4496.00,4496.50,7
1609459232509882,4496.25,4496.75,28
1609459232517610,4496.50,4497.00,9
1609459232523036,4497.00,4497.00,159
1609459232525167,4496.50,4497.50,57
1609459232529111,4496.50,4497.50,344
1609459232536121,4497.00,4497.50,103
1609459232541051,4497.00,4497.50,49
1609459232545137,4497.00,4497.50,14
1609459232551809,4497.00,4498.00,55
1609459232555019,4497.50,4497.50,1
1609459232556405,4497.00,4497.50,72
1609459232563603,4497.00,4497.50,20
1609459232567018,4497.00,4497.00,126
1609459232573062,4496.50,4497.00,61
1609459232580594,4496.50,4497.00,32
1609459232584137,4496.50,4497.00,2
1609459232587321,4497.00,4497.00,18
1609459232591930,4496.50,4497.00,25
1609459232601724,4496.50,4497.00,14
1609459232603444,4496.50,4497.00,8
1609459232607087,4496.50,4497.00,4
1609459232607871,4496.50,4497.00,6
1609459232615187,4496.50,4497.00,30
1609459232622200,4496.50,4496.50,7
1609459232626215,4496.50,4497.00,18
1609459232626890,4496.50,4497.00,40
1609459232636810,4496.50,4497.00,76
1609459232642944,4496.50,4497.00,52
1609459232647618,4496.75,4497.25,7
1609459232653421,4497.00,4497.50,30
1609459232657579,4497.00,4498.00,163
1609459232661512,4497.50,4497.50,40
1609459232666123,4497.00,4497.50,1
1609459232673988,4497.00,4497.50,18
1609459232681282,4497.00,4497.50,3
1609459232689002,4497.25,4497.75,11
1609459232698642,4497.00,4497.50,63
1609459232707997,4497.25,4497.75,79
1609459232714102,4497.25,4497.75,8
1609459232718862,4497.50,4498.00,37
1609459232724327,4497.50,4498.00,14
1609459232727281,4497.50,4498.50,6
1609459232734025,4498.00,4498.00,57
1609459232734246,4498.00,4498.50,31
1609459232743596,4498.50,4498.50,66
1609459232748637,4498.25,4498.75,22
1609459232755542,4498.00,4498.50,72
1609459232763765,4498.00,4498.50,89
1609459232765082,4498.00,4498.00,108
1609459232773314,4497.25,4498.25,77
1609459232777848,4497.50,4498.00,65
1609459232785555,4497.50,4498.00,35
1609459232792246,4497.50,4498.00,16
1609459232799809,4498.00,4498.00,55
1609459232806091,4498.00,4498.00,47
1609459232812201,4498.00,4498.50,21
1609459232822038,4498.00,4498.50,51
1609459232823149,4498.00,4498.00,13
1609459232826943,4497.50,4498.00,60
1609459232835076,4497.50,4498.00,1
1609459232839635,4497.75,4498.25,48
1609459232846555,4497.50,4498.00,14
1609459232852365,4497.00,4498.00,37
1609459232858527,4497.00,4497.50,29
1609459232862519,4496.75,4497.25,4
1609459232869954,4497.00,4497.50,9
1609459232877413,4497.00,4497.00,6
1609459232880493,4497.00,4497.00,5
1609459232883221,4497.00,4497.50,35
1609459232886919,4497.00,4498.00,38
1609459232893576,4497.00,4498.00,99
1609459232901426,4497.50,4497.50,174
1609459232907431,4497.00,4497.50,1
1609459232913253,4497.00,4497.50,115
1609459232920109,4497.25,4497.75,4
1609459232923551,4497.50,4498.00,74
1609459232929526,4497.50,4498.00,33
1609459232939395,4497.50,4498.00,82
1609459232940344,4497.75,4498.25,61
1609459232941589,4497.75,4498.75,40
1609459232947735,4498.00,4498.50,91
1609459232949548,4498.00,4498.50,48
1609459232953073,4498.00,4498.50,5
1609459232956684,4498.00,4498.50,42
1609459232965659,4498.25,4498.75,65
1609459232968872,4498.50,4499.00,14
1609459232975183,4498.50,4498.50,46
1609459232978019,4498.50,4498.50,58
1609459232984081,4498.25,4498.75,13
1609459232984934,4498.50,4499.00,5
1609459232985972,4498.50,4499.00,117
1609459232990809,4498.50,4498.50,64
1609459232992253,4498.00,4498.50,107
1609459232998092,4498.00,4498.50,152
1609459233003347,4498.00,4498.00,82
1609459233008211,4497.50,4498.00,4
1609459233009847,4497.75,4498.25,109
1609459233016520,4497.75,4498.25,54
1609459233021646,4498.00,4498.00,91
1609459233028727,4497.50,4498.00,19
1609459233033701,4497.25,4497.75,182
1609459233043493,4497.50,4497.50,139
1609459233053290,4497.00,4497.50,26
1609459233054635,4497.00,4498.00,81
1609459233055011,4497.50,4497.50,59
1609459233061277,4497.50,4498.00,47
1609459233061560,4497.25,4497.75,91
1609459233070186,4497.50,4497.50,14
1609459233072210,4497.50,4497.50,86
1609459233074274,4497.00,4497.50,83
1609459233080105,4497.50,4497.50,52
1609459233086348,4497.50,4498.00,24
1609459233088741,4497.50,4497.50,15
1609459233098128,4497.50,4498.00,68
1609459233098311,4497.50,4498.00,54
1609459233104074,4497.50,4498.00,40
1609459233111543,4497.50,4497.50,7
1609459233112307,4497.50,4498.00,122
1609459233116687,4497.50,4498.00,66
1609459233120850,4497.75,4498.25,140
1609459233123222,4498.00,4498.00,20
1609459233123955,4497.50,4498.50,107
1609459233124333,4498.00,4498.50,49
1609459233132788,4498.00,4498.50,2
1609459233141839,4497.75,4498.25,89
1609459233146135,4497.50,4498.00,93
1609459233153952,4497.00,4498.00,25
1609459233163897,4497.50,4498.00,43
1609459233168111,4497.75,4498.25,178
1609459233177687,4498.00,4498.00,164
1609459233181941,4497.50,4498.00,24
1609459233187748,4497.50,4498.00,36
1609459233195812,4497.50,4498.00,29
1609459233202053,4497.50,4498.00,121
1609459233205947,4497.50,4497.50,159
1609459233212775,4497.00,4498.00,7
1609459233222468,4497.00,4497.50,5
1609459233225639,4497.00,4497.50,16
1609459233235292,4496.75,4497.25,116
1609459233236597,4497.00,4497.50,12
1609459233236871,4497.00,4497.00,63
1609459233241072,4497.00,4497.50,79
1609459233246359,4497.25,4497.75,150
1609459233255691,4497.00,4497.50,62
1609459233257691,4496.50,4497.50,65
1609459233263617,4496.50,4497.00,41
1609459233273260,4496.50,4497.00,66
1609459233281030,4496.50,4496.50,41
1609459233284652,4496.00,4496.50,34
1609459233293772,4495.75,4496.25,36
1609459233302435,4496.00,4496.50,80
1609459233308661,4496.00,4496.50,110
1609459233314684,4496.00,4497.00,38
1609459233317725,4496.50,4497.00,118
1609459233326516,4496.75,4497.25,5
1609459233330094,4496.50,4497.00,2
1609459233338450,4496.50,4497.00,65
1609459233345371,4496.50,4497.00,34
1609459233345674,4496.50,4497.00,19
1609459233354713,4496.00,4497.00,66
1609459233364127,4496.25,4496.75,20
1609459233365428,4496.00,4496.50,4
1609459233373253,4496.00,4496.50,77
1609459233378656,4496.00,4496.50,34
1609459233386661,4495.75,4496.25,168
1609459233388087,4496.00,4496.50,50
1609459233396715,4496.00,4496.50,131
1609459233403737,4496.00,4496.50,91
1609459233405668,4496.25,4496.75,27
1609459233411151,4496.00,4496.50,21
1609459233416366,4496.00,4496.00,51
1609459233421457,4496.00,4496.50,29
1609459233431269,4496.00,4496.50,1
1609459233432086,4496.00,4496.50,66
1609459233435096,4496.00,4496.00,76
1609459233435713,4495.50,4496.00,42
1609459233438257,4495.50,4495.50,6
1609459233442858,4495.50,4496.00,12
1609459233452692,4495.50,4495.50,40
1609459233461994,4495.25,4495.75,28
1609459233462802,4495.50,4496.00,103
1609459233463353,4495.25,4495.75,10
1609459233468269,4495.50,4495.50,96
1609459233471860,4495.50,4495.50,79
1609459233480495,4495.00,4496.00,33
1609459233486163,4495.50,4495.50,106
1609459233491817,4495.00,4495.50,24
1609459233498984,4495.00,4495.50,68
1609459233505586,4495.00,4495.50,7
1609459233511038,4495.50,4495.50,59
1609459233515936,4495.50,4495.50,45
1609459233518446,4495.50,4496.00,21
1609459233525728,4495.50,4496.50,8
1609459233533942,4496.00,4496.00,198
1609459233539798,4496.00,4496.50,94
1609459233543362,4496.00,4496.50,55
1609459233550801,4496.00,4496.50,7
1609459233553402,4496.00,4496.50,12
1609459233563353,4496.00,4496.50,35
1609459233568081,4496.50,4496.50,41
1609459233568448,4496.50,4497.00,4
1609459233577666,4496.50,4497.00,46
1609459233578726,4496.50,4497.00,3
1609459233588108,4496.50,4497.00,5
1609459233593135,4496.50,4497.00,11
1609459233594779,4496.50,4497.00,38
1609459233603299,4496.75,4497.25,36
1609459233608810,4497.00,4497.00,28
1609459233615927,4496.75,4497.25,43
1609459233616529,4497.00,4497.00,18
1609459233620844,4496.75,4497.25,50
1609459233625857,4496.50,4497.00,38
1609459233633929,4496.00,4497.00,80
1609459233636792,4496.50,4497.00,88
1609459233641145,4496.50,4497.50,2
1609459233647780,4497.00,4497.50,17
1609459233649625,4497.00,4497.50,31
1609459233651673,4497.25,4497.75,5
1609459233657130,4497.50,4497.50,97
1609459233661845,4497.50,4497.50,54
1609459233666145,4497.50,4497.50,9
1609459233672130,4497.25,4497.75,25
1609459233673832,4497.00,4497.50,169
1609459233681825,4497.00,4497.50,19
1609459233687955,4497.00,4497.50,18
1609459233691851,4497.25,4497.75,170
1609459233697578,4497.00,4498.00,56
1609459233707115,4497.50,4498.00,33
1609459233716910,4497.50,4498.00,131
1609459233718512,4497.50,4498.00,8
1609459233727211,4498.00,4498.00,51
1609459233730380,4498.00,4498.00,67
1609459233735328,4498.00,4498.00,31
1609459233739451,4497.75,4498.25,186
1609459233741025,4497.25,4498.25,55
1609459233749040,4497.50,4498.50,59
1609459233753806,4497.50,4498.00,19
1609459233759378,4497.75,4498.25,12
1609459233764022,4497.75,4498.25,1
1609459233771583,4497.50,4498.00,24
1609459233771900,4497.50,4497.50,56
1609459233772545,4497.50,4498.00,1
1609459233778824,4497.50,4498.00,15
1609459233779372,4497.50,4498.00,45
1609459233788040,4497.50,4498.00,25
1609459233790598,4497.25,4497.75,43
1609459233794471,4497.25,4497.75,128
1609459233801422,4497.25,4497.75,21
1609459233804666,4497.50,4498.00,13
1609459233810500,4497.75,4498.25,2
1609459233811447,4498.00,4498.00,38
1609459233815873,4497.75,4498.75,13
1609459233821533,4498.25,4498.75,47
1609459233822753,4498.00,4498.50,31
1609459233827831,4497.75,4498.25,185
1609459233831546,4497.50,4498.50,128
1609459233836685,4497.75,4498.25,41
1609459233843921,4498.00,4498.50,150
1609459233848313,4498.00,4498.50,60
1609459233848494,4498.00,4498.50,55
1609459233852235,4498.25,4498.75,28
1609459233858212,4498.50,4498.50,86
1609459233866628,4498.00,4498.50,10
1609459233873429,4497.75,4498.25,82
1609459233877762,4498.00,4498.50,7
1609459233886062,4498.25,4498.75,28
1609459233895619,4498.00,4498.50,55
1609459233898833,4498.50,4498.50,15
1609459233901560,4498.50,4498.50,23
1609459233903333,4498.25,4498.75,39
1609459233905738,4498.50,4499.00,100
1609459233912199,4498.75,4499.25,30
1609459233916527,4499.00,4499.00,123
1609459233920046,4498.50,4499.00,19
1609459233924739,4499.00,4499.00,5
1609459233933461,4498.75,4499.25,59
1609459233934860,4498.50,4499.00,10
1609459233935160,4498.50,4499.00,11
1609459233944006,4498.25,4498.75,29
1609459233951033,4498.25,4498.75,38
1609459233955612,4498.50,4499.00,15
1609459233957817,4498.00,4499.00,15
1609459233966374,4498.00,4498.50,15
1609459233967352,4498.50,4498.50,29
1609459233976228,4498.00,4498.50,10
1609459233984554,4498.00,4498.50,126
1609459233992234,4498.50,4498.50,42
1609459233999145,4498.50,4498.50,5
1609459234008050,4498.00,4498.50,7
1609459234017942,4498.00,4498.50,53
1609459234019019,4498.00,4498.50,4
1609459234021433,4497.75,4498.25,93
1609459234027901,4497.75,4498.25,5
1609459234034290,4498.00,4498.50,12
1609459234036942,4498.00,4498.50,19
1609459234043506,4498.00,4498.00,17
1609459234053154,4498.00,4498.00,19
1609459234056934,4498.00,4498.00,76
1609459234061033,4498.00,4498.50,167
1609459234069005,4498.00,4498.50,7
1609459234070881,4498.25,4498.75,57
1609459234072903,4498.25,4498.75,23
1609459234082306,4498.00,4498.50,39
1609459234091802,4497.75,4498.75,31
1609459234094672,4498.00,4498.00,14
1609459234104476,4497.50,4498.00,65
1609459234110062,4498.00,4498.00,1
1609459234112917,4497.50,4498.00,132
1609459234113328,4497.50,4498.00,22
1609459234117856,4497.50,4498.00,92
1609459234127744,4497.25,4497.75,22
1609459234131526,4497.50,4498.00,10
1609459234132881,4497.50,4497.50,13
1609459234138227,4497.50,4498.00,20
1609459234142384,4497.50,4498.00,58
1609459234148040,4497.00,4498.00,66
1609459234153025,4497.00,4497.50,4
1609459234161923,4497.00,4497.00,20
1609459234170332,4497.00,4497.50,32
1609459234179806,4497.00,4497.00,82
1609459234189684,4497.00,4497.00,33
1609459234197646,4497.00,4497.00,21
1609459234205844,4497.00,4497.00,42
1609459234207052,4496.50,4497.00,59
1609459234207131,4496.25,4497.25,14
1609459234210930,4496.75,4497.25,44
1609459234214352,4496.50,4497.00,14
1609459234223484,4496.50,4497.00,30
1609459234230621,4497.00,4497.00,16
1609459234235703,4496.50,4497.50,92
1609459234245323,4497.00,4497.50,50
1609459234249144,4497.25,4497.75,31
1609459234253017,4497.00,4497.50,15
1609459234259902,4497.25,4497.75,30
1609459234268092,4497.50,4498.00,101
1609459234269998,4498.00,4498.00,16
1609459234278737,4498.00,4498.50,60
1609459234285927,4498.50,4498.50,6
1609459234287447,4498.50,4499.00,97
1609459234292191,4498.50,4498.50,45
1609459234301754,4498.50,4499.00,43
1609459234306652,4499.00,4499.00,6
1609459234308414,4498.25,4499.25,42
1609459234314840,4498.50,4499.00,17
1609459234320593,4498.50,4499.00,35
1609459234328063,4498.50,4498.50,42
1609459234332914,4498.50,4498.50,225
1609459234333320,4498.50,4499.00,46
1609459234337545,4499.00,4499.00,97
1609459234344375,4498.50,4499.00,64
1609459234354164,4498.00,4499.00,52
1609459234360845,4498.00,4498.50,134
1609459234369822,4498.00,4498.50,99
1609459234377043,4498.50,4498.50,23
1609459234377713,4498.50,4499.00,41
1609459234384370,4498.50,4498.50,31
1609459234387381,4498.50,4499.00,128
1609459234388524,4498.50,4499.00,146
1609459234392430,4499.00,4499.00,40
1609459234399303,4498.50,4499.00,1
1609459234408145,4498.75,4499.25,9
1609459234411450,4498.50,4499.00,142
1609459234415413,4498.50,4498.50,47
1609459234419178,4498.00,4498.50,77
1609459234419630,4498.00,4499.00,23
1609459234423867,4498.50,4499.00,1
1609459234429500,4498.50,4499.00,28
1609459234435920,4498.50,4499.00,18
1609459234438158,4498.50,4499.00,62
1609459234438954,4498.50,4498.50,140
1609459234443113,4498.00,4499.00,20
1609459234451825,4498.00,4499.00,14
1609459234453733,4498.50,4499.00,72
1609459234462258,4499.00,4499.00,22
1609459234467354,4499.00,4499.50,1
1609459234471411,4499.50,4499.50,250
1609459234473574,4499.00,4500.00,32
1609459234480526,4499.25,4499.75,29
1609459234487029,4499.00,4499.50,12
1609459234496698,4499.50,4499.50,14
1609459234497930,4499.50,4500.00,114
1609459234503272,4499.25,4500.25,127
1609459234512970,4499.75,4500.25,38
1609459234520703,4499.75,4500.25,8
1609459234529213,4499.50,4500.50,60
1609459234533336,4500.00,4500.50,41
1609459234540033,4499.50,4500.50,32
1609459234549494,4500.00,4500.00,27
1609459234553336,4499.50,4500.00,40
1609459234553445,4499.50,4500.00,4
1609459234554123,4499.50,4499.50,20
1609459234555423,4499.00,4499.50,57
1609459234555483,4498.50,4499.50,22
1609459234561489,4499.00,4499.50,16
1609459234569653,4499.00,4499.50,59
1609459234570564,4499.50,4499.50,26
1609459234578207,4499.25,4499.75,75
1609459234584032,4499.00,4499.50,42
1609459234588175,4498.50,4499.50,13
1609459234594700,4498.50,4499.00,72
1609459234599490,4498.50,4499.50,81
1609459234602795,4498.25,4499.25,35
1609459234610880,4498.50,4498.50,40
1609459234617400,4498.25,4498.75,27
1609459234618841,4498.50,4499.00,190
1609459234621357,4498.50,4498.50,3
1609459234630066,4498.25,4498.75,48
1609459234637608,4498.00,4498.50,64
1609459234646874,4498.00,4498.50,93
1609459234654794,4498.00,4498.50,6
1609459234656001,4498.00,4498.50,94
1609459234658537,4498.00,4498.50,6
1609459234662254,4498.00,4499.00,29
1609459234662316,4498.50,4499.00,95
1609459234670125,4498.50,4499.00,44
1609459234671815,4498.25,4499.25,49
